Tarikh,Negeri,Daerah,Peringkat,Komoditi,Gred/Saiz,Unit,Harga (RM)
14/4/2026,W.P. LABUAN,LABUAN,Runcit,CILI HIJAU,F.A.Q,Kilogram,21
14/4/2026,KEDAH,KOTA SETAR,Borong,CILI HIJAU,F.A.Q,Kilogram,11
14/4/2026,KEDAH,KOTA SETAR,Runcit,CILI HIJAU,F.A.Q,Kilogram,13
14/4/2026,KEDAH,LANGKAWI,Borong,CILI HIJAU,F.A.Q,Kilogram,10
14/4/2026,W.P. KUALA LUMPUR,BATU,Borong,CILI HIJAU,F.A.Q,Kilogram,7
14/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Borong,CILI HIJAU,F.A.Q,Kilogram,3.5
14/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Runcit,CILI HIJAU,F.A.Q,Kilogram,10
14/4/2026,JOHOR,BATU PAHAT,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,JOHOR,JOHOR BAHRU,Borong,KUBIS BULAT,F.A.Q,Kilogram,2.5
14/4/2026,JOHOR,JOHOR BAHRU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
14/4/2026,JOHOR,KULAI,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
14/4/2026,JOHOR,MERSING,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
14/4/2026,KEDAH,KOTA SETAR,Borong,KUBIS BULAT,F.A.Q,Kilogram,2
14/4/2026,KEDAH,KOTA SETAR,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
14/4/2026,KEDAH,KUBANG PASU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,KEDAH,LANGKAWI,Borong,KUBIS BULAT,F.A.Q,Kilogram,3.5
14/4/2026,KEDAH,LANGKAWI,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
14/4/2026,KEDAH,PENDANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,KELANTAN,BACHOK,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
14/4/2026,KELANTAN,GUA MUSANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5.33
14/4/2026,KELANTAN,KOTA BHARU,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.92
14/4/2026,KELANTAN,KOTA BHARU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,2.93
14/4/2026,KELANTAN,MACHANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5.5
14/4/2026,KELANTAN,PASIR MAS,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4.67
14/4/2026,KELANTAN,PASIR PUTEH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,KELANTAN,TANAH MERAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5.5
14/4/2026,KELANTAN,TUMPAT,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4.33
14/4/2026,MELAKA,JASIN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4.25
14/4/2026,MELAKA,MELAKA TENGAH,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.8
14/4/2026,MELAKA,MELAKA TENGAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
14/4/2026,MELAKA,REMBAU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,MELAKA,SEREMBAN,Borong,KUBIS BULAT,F.A.Q,Kilogram,2.4
14/4/2026,MELAKA,SEREMBAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.4
14/4/2026,PAHANG,BERA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,2.5
14/4/2026,PAHANG,KUANTAN,Borong,KUBIS BULAT,F.A.Q,Kilogram,2.6
14/4/2026,PAHANG,KUANTAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.58
14/4/2026,PAHANG,RAUB,Runcit,KUBIS BULAT,F.A.Q,Kilogram,2.8
14/4/2026,PERAK,KAMPAR,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,PERAK,KINTA,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.25
14/4/2026,PERAK,KINTA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
14/4/2026,PERAK,"LARUT, MATANG DAN SELAMA",Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
14/4/2026,PERAK,MANJUNG (DINDING),Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,PERAK,MUALLIM,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
14/4/2026,PERLIS,PERLIS,Borong,KUBIS BULAT,F.A.Q,Kilogram,2.1
14/4/2026,PERLIS,PERLIS,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
14/4/2026,PULAU PINANG,BARAT DAYA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,PULAU PINANG,SEBERANG PERAI SELATAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
14/4/2026,PULAU PINANG,SEBERANG PERAI TENGAH,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.1
14/4/2026,PULAU PINANG,SEBERANG PERAI TENGAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4.25
14/4/2026,PULAU PINANG,SEBERANG PERAI UTARA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
14/4/2026,SARAWAK,BETONG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,8
14/4/2026,SARAWAK,BINTULU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,SARAWAK,DARO,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5.5
14/4/2026,SARAWAK,KUCHING,Borong,KUBIS BULAT,F.A.Q,Kilogram,3
14/4/2026,SARAWAK,KUCHING,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,SARAWAK,MIRI,Borong,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,SARAWAK,MIRI,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
14/4/2026,SARAWAK,MUKAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5.5
14/4/2026,SARAWAK,SARIKEI,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
14/4/2026,SARAWAK,SARIKEI,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,SELANGOR,GOMBAK,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
14/4/2026,SELANGOR,KLANG,Borong,KUBIS BULAT,F.A.Q,Kilogram,2
14/4/2026,SELANGOR,KLANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,2.7
14/4/2026,SELANGOR,KUALA LANGAT,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
14/4/2026,SELANGOR,PETALING,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.8
14/4/2026,SELANGOR,PETALING,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.67
14/4/2026,TERENGGANU,DUNGUN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,TERENGGANU,KEMAMAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,2.8
14/4/2026,TERENGGANU,KUALA NERUS,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,TERENGGANU,KUALA TERENGGANU,Borong,KUBIS BULAT,F.A.Q,Kilogram,3
14/4/2026,TERENGGANU,KUALA TERENGGANU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
14/4/2026,TERENGGANU,MARANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
14/4/2026,TERENGGANU,SETIU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
14/4/2026,W.P. KUALA LUMPUR,BATU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,2.4
14/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.15
14/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
14/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,KELANTAN,TANAH MERAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,MELAKA,MELAKA TENGAH,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.6
14/4/2026,MELAKA,MELAKA TENGAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
14/4/2026,NEGERI SEMBILAN,JELEBU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.8
14/4/2026,NEGERI SEMBILAN,SEREMBAN,Borong,KUBIS BULAT,F.A.Q,Kilogram,2.4
14/4/2026,NEGERI SEMBILAN,SEREMBAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.4
14/4/2026,PAHANG,TEMERLOH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,2.5
14/4/2026,PERAK,"LARUT, MATANG DAN SELAMA",Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
14/4/2026,PULAU PINANG,BARAT DAYA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,PULAU PINANG,SEBERANG PERAI TENGAH,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.25
14/4/2026,PULAU PINANG,SEBERANG PERAI TENGAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,PULAU PINANG,SEBERANG PERAI UTARA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
14/4/2026,TERENGGANU,KEMAMAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,JOHOR,BATU PAHAT,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
14/4/2026,JOHOR,JOHOR BAHRU,Borong,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,JOHOR,JOHOR BAHRU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
14/4/2026,JOHOR,KOTA TINGGI,Runcit,KUBIS BULAT,F.A.Q,Kilogram,8
14/4/2026,JOHOR,KULAI,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
14/4/2026,JOHOR,MERSING,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4.5
14/4/2026,JOHOR,MUAR,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,JOHOR,TANGKAK,Runcit,KUBIS BULAT,F.A.Q,Kilogram,7
14/4/2026,KEDAH,KOTA SETAR,Borong,KUBIS BULAT,F.A.Q,Kilogram,2
14/4/2026,KEDAH,KOTA SETAR,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,KEDAH,KUALA MUDA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,KEDAH,KULIM,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
14/4/2026,KEDAH,PADANG TERAP,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
14/4/2026,KEDAH,SIK,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
14/4/2026,KEDAH,YAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,KELANTAN,BACHOK,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,KELANTAN,KOTA BHARU,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.92
14/4/2026,KELANTAN,KOTA BHARU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.07
14/4/2026,KELANTAN,KUALA KRAI,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,KELANTAN,TANAH MERAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
14/4/2026,MELAKA,JASIN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
14/4/2026,MELAKA,MELAKA TENGAH,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.6
14/4/2026,MELAKA,MELAKA TENGAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
14/4/2026,NEGERI SEMBILAN,JELEBU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5.2
14/4/2026,NEGERI SEMBILAN,JEMPOL,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,NEGERI SEMBILAN,KUALA PILAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,7
14/4/2026,NEGERI SEMBILAN,SEREMBAN,Borong,KUBIS BULAT,F.A.Q,Kilogram,3.2
14/4/2026,NEGERI SEMBILAN,SEREMBAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4.63
14/4/2026,NEGERI SEMBILAN,TAMPIN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
14/4/2026,PAHANG,CAMERON HIGHLANDS,Ladang,KUBIS BULAT,F.A.Q,Kilogram,0.65
14/4/2026,PAHANG,CAMERON HIGHLANDS,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
14/4/2026,PAHANG,KUANTAN,Borong,KUBIS BULAT,F.A.Q,Kilogram,3.5
14/4/2026,PAHANG,KUANTAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,PAHANG,PEKAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.75
14/4/2026,PAHANG,TEMERLOH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,PERAK,BAGAN DATUK,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
14/4/2026,PERAK,BATANG PADANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
14/4/2026,PERAK,KAMPAR,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,PERAK,KINTA,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.5
14/4/2026,PERAK,KINTA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.75
14/4/2026,PERAK,KUALA KANGSAR,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
14/4/2026,PERAK,"LARUT, MATANG DAN SELAMA",Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
14/4/2026,PULAU PINANG,BARAT DAYA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,PULAU PINANG,SEBERANG PERAI TENGAH,Borong,KUBIS BULAT,F.A.Q,Kilogram,2
14/4/2026,PULAU PINANG,SEBERANG PERAI TENGAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,PULAU PINANG,SEBERANG PERAI UTARA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,SABAH,BEAUFORT,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,SABAH,KOTA MARUDU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
14/4/2026,SABAH,LAHAD DATU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5.5
14/4/2026,SABAH,PENAMPANG,Borong,KUBIS BULAT,F.A.Q,Kilogram,3.5
14/4/2026,SABAH,RANAU,Ladang,KUBIS BULAT,F.A.Q,Kilogram,2
14/4/2026,SABAH,RANAU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,SABAH,TAWAU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
14/4/2026,SABAH,TENOM,Runcit,KUBIS BULAT,F.A.Q,Kilogram,7
14/4/2026,SABAH,TUARAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,SARAWAK,LIMBANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,7
14/4/2026,SARAWAK,MIRI,Borong,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,SARAWAK,MIRI,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
14/4/2026,SELANGOR,HULU LANGAT,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4.5
14/4/2026,SELANGOR,KLANG,Borong,KUBIS BULAT,F.A.Q,Kilogram,2.5
14/4/2026,SELANGOR,KLANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.15
14/4/2026,SELANGOR,KUALA LANGAT,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,SELANGOR,PETALING,Borong,KUBIS BULAT,F.A.Q,Kilogram,2
14/4/2026,SELANGOR,PETALING,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
14/4/2026,SELANGOR,SABAK BERNAM,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,TERENGGANU,DUNGUN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
14/4/2026,TERENGGANU,KEMAMAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.2
14/4/2026,TERENGGANU,KUALA NERUS,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,TERENGGANU,KUALA TERENGGANU,Borong,KUBIS BULAT,F.A.Q,Kilogram,3.17
14/4/2026,TERENGGANU,KUALA TERENGGANU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4.17
14/4/2026,TERENGGANU,MARANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,TERENGGANU,SETIU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,W.P. KUALA LUMPUR,BATU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
14/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.5
14/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
14/4/2026,W.P. KUALA LUMPUR,TITIWANGSA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
14/4/2026,W.P. LABUAN,LABUAN,Borong,KUBIS BULAT,F.A.Q,Kilogram,5
14/4/2026,W.P. LABUAN,LABUAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,7
14/4/2026,JOHOR,BATU PAHAT,Ladang,PISANG MAS,F.A.Q,Kilogram,3
14/4/2026,JOHOR,BATU PAHAT,Runcit,PISANG MAS,F.A.Q,Kilogram,6
14/4/2026,JOHOR,JOHOR BAHRU,Borong,PISANG MAS,F.A.Q,Kilogram,5
14/4/2026,JOHOR,JOHOR BAHRU,Runcit,PISANG MAS,F.A.Q,Kilogram,7
14/4/2026,KEDAH,KOTA SETAR,Borong,PISANG MAS,F.A.Q,Kilogram,3.5
14/4/2026,KEDAH,KOTA SETAR,Runcit,PISANG MAS,F.A.Q,Kilogram,5
14/4/2026,KEDAH,PADANG TERAP,Ladang,PISANG MAS,F.A.Q,Kilogram,3
14/4/2026,KEDAH,PENDANG,Runcit,PISANG MAS,F.A.Q,Kilogram,6
14/4/2026,KEDAH,POKOK SENA,Ladang,PISANG MAS,F.A.Q,Kilogram,2.5
14/4/2026,KELANTAN,KOTA BHARU,Borong,PISANG MAS,F.A.Q,Kilogram,2.38
14/4/2026,KELANTAN,KOTA BHARU,Runcit,PISANG MAS,F.A.Q,Kilogram,3.83
14/4/2026,MELAKA,JASIN,Ladang,PISANG MAS,F.A.Q,Kilogram,2.65
14/4/2026,MELAKA,MELAKA TENGAH,Borong,PISANG MAS,F.A.Q,Kilogram,2.53
14/4/2026,MELAKA,MELAKA TENGAH,Runcit,PISANG MAS,F.A.Q,Kilogram,4
14/4/2026,NEGERI SEMBILAN,JELEBU,Ladang,PISANG MAS,F.A.Q,Kilogram,2.5
14/4/2026,NEGERI SEMBILAN,PORT DICKSON,Ladang,PISANG MAS,F.A.Q,Kilogram,2.3
14/4/2026,NEGERI SEMBILAN,SEREMBAN,Borong,PISANG MAS,F.A.Q,Kilogram,3.83
14/4/2026,NEGERI SEMBILAN,SEREMBAN,Runcit,PISANG MAS,F.A.Q,Kilogram,5.6
14/4/2026,PAHANG,JERANTUT,Ladang,PISANG MAS,F.A.Q,Kilogram,2.8
14/4/2026,PAHANG,KUANTAN,Borong,PISANG MAS,F.A.Q,Kilogram,4.8
14/4/2026,PAHANG,KUANTAN,Runcit,PISANG MAS,F.A.Q,Kilogram,5.8
14/4/2026,PERAK,BATANG PADANG,Ladang,PISANG MAS,F.A.Q,Kilogram,2
14/4/2026,PERAK,BATANG PADANG,Runcit,PISANG MAS,F.A.Q,Kilogram,6
14/4/2026,PERAK,KINTA,Ladang,PISANG MAS,F.A.Q,Kilogram,2.5
14/4/2026,PERAK,KINTA,Borong,PISANG MAS,F.A.Q,Kilogram,4
14/4/2026,PERAK,KINTA,Runcit,PISANG MAS,F.A.Q,Kilogram,6.5
14/4/2026,PERLIS,PERLIS,Ladang,PISANG MAS,F.A.Q,Kilogram,2.5
14/4/2026,PERLIS,PERLIS,Borong,PISANG MAS,F.A.Q,Kilogram,4
14/4/2026,PERLIS,PERLIS,Runcit,PISANG MAS,F.A.Q,Kilogram,5.8
14/4/2026,PULAU PINANG,BARAT DAYA,Runcit,PISANG MAS,F.A.Q,Kilogram,7
14/4/2026,PULAU PINANG,SEBERANG PERAI TENGAH,Borong,PISANG MAS,F.A.Q,Kilogram,4
14/4/2026,PULAU PINANG,SEBERANG PERAI TENGAH,Runcit,PISANG MAS,F.A.Q,Kilogram,5.5
14/4/2026,PULAU PINANG,SEBERANG PERAI UTARA,Ladang,PISANG MAS,F.A.Q,Kilogram,3
14/4/2026,PULAU PINANG,SEBERANG PERAI UTARA,Runcit,PISANG MAS,F.A.Q,Kilogram,6
14/4/2026,SABAH,KOTA BELUD,Runcit,PISANG MAS,F.A.Q,Kilogram,5
14/4/2026,SABAH,KOTA MARUDU,Runcit,PISANG MAS,F.A.Q,Kilogram,3.3
14/4/2026,SABAH,PENAMPANG,Borong,PISANG MAS,F.A.Q,Kilogram,3
14/4/2026,SABAH,TENOM,Ladang,PISANG MAS,F.A.Q,Kilogram,2
14/4/2026,SABAH,TENOM,Runcit,PISANG MAS,F.A.Q,Kilogram,5
14/4/2026,SARAWAK,KUCHING,Ladang,PISANG MAS,F.A.Q,Kilogram,1.5
14/4/2026,SARAWAK,KUCHING,Borong,PISANG MAS,F.A.Q,Kilogram,3
14/4/2026,SARAWAK,KUCHING,Runcit,PISANG MAS,F.A.Q,Kilogram,4
14/4/2026,SARAWAK,LIMBANG,Runcit,PISANG MAS,F.A.Q,Kilogram,4.5
14/4/2026,SARAWAK,MIRI,Ladang,PISANG MAS,F.A.Q,Kilogram,4
14/4/2026,SARAWAK,MIRI,Borong,PISANG MAS,F.A.Q,Kilogram,5
14/4/2026,SARAWAK,MIRI,Runcit,PISANG MAS,F.A.Q,Kilogram,6
14/4/2026,SARAWAK,SIBU,Ladang,PISANG MAS,F.A.Q,Kilogram,3.9
14/4/2026,SARAWAK,SIBU,Runcit,PISANG MAS,F.A.Q,Kilogram,6.1
14/4/2026,SELANGOR,GOMBAK,Runcit,PISANG MAS,F.A.Q,Kilogram,6
14/4/2026,SELANGOR,KLANG,Borong,PISANG MAS,F.A.Q,Kilogram,3
14/4/2026,SELANGOR,KLANG,Runcit,PISANG MAS,F.A.Q,Kilogram,5
14/4/2026,SELANGOR,PETALING,Borong,PISANG MAS,F.A.Q,Kilogram,4
14/4/2026,SELANGOR,PETALING,Runcit,PISANG MAS,F.A.Q,Kilogram,5
14/4/2026,SELANGOR,SABAK BERNAM,Runcit,PISANG MAS,F.A.Q,Kilogram,4.5
14/4/2026,TERENGGANU,KUALA TERENGGANU,Borong,PISANG MAS,F.A.Q,Kilogram,5.5
14/4/2026,TERENGGANU,KUALA TERENGGANU,Runcit,PISANG MAS,F.A.Q,Kilogram,7
14/4/2026,TERENGGANU,MARANG,Runcit,PISANG MAS,F.A.Q,Kilogram,6
14/4/2026,W.P. KUALA LUMPUR,BATU,Runcit,PISANG MAS,F.A.Q,Kilogram,6.5
14/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Borong,PISANG MAS,F.A.Q,Kilogram,4.2
14/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Runcit,PISANG MAS,F.A.Q,Kilogram,6
14/4/2026,W.P. LABUAN,LABUAN,Borong,PISANG MAS,F.A.Q,Kilogram,5.5
14/4/2026,W.P. LABUAN,LABUAN,Runcit,PISANG MAS,F.A.Q,Kilogram,6.5
14/4/2026,JOHOR,BATU PAHAT,Runcit,TOMATO,F.A.Q,Kilogram,4.5
14/4/2026,JOHOR,JOHOR BAHRU,Borong,TOMATO,F.A.Q,Kilogram,1.5
14/4/2026,JOHOR,JOHOR BAHRU,Runcit,TOMATO,F.A.Q,Kilogram,2.93
14/4/2026,JOHOR,KOTA TINGGI,Runcit,TOMATO,F.A.Q,Kilogram,9
14/4/2026,JOHOR,KULAI,Runcit,TOMATO,F.A.Q,Kilogram,3.5
14/4/2026,JOHOR,MERSING,Runcit,TOMATO,F.A.Q,Kilogram,5.67
14/4/2026,JOHOR,MUAR,Runcit,TOMATO,F.A.Q,Kilogram,4
14/4/2026,JOHOR,TANGKAK,Runcit,TOMATO,F.A.Q,Kilogram,5.5
14/4/2026,KEDAH,KOTA SETAR,Borong,TOMATO,F.A.Q,Kilogram,3
14/4/2026,KEDAH,KOTA SETAR,Runcit,TOMATO,F.A.Q,Kilogram,5
14/4/2026,KEDAH,LANGKAWI,Borong,TOMATO,F.A.Q,Kilogram,3
14/4/2026,KEDAH,LANGKAWI,Runcit,TOMATO,F.A.Q,Kilogram,6
14/4/2026,KEDAH,PADANG TERAP,Runcit,TOMATO,F.A.Q,Kilogram,4
14/4/2026,KEDAH,PENDANG,Runcit,TOMATO,F.A.Q,Kilogram,5
14/4/2026,KEDAH,SIK,Runcit,TOMATO,F.A.Q,Kilogram,6
14/4/2026,KELANTAN,BACHOK,Runcit,TOMATO,F.A.Q,Kilogram,4
14/4/2026,KELANTAN,GUA MUSANG,Runcit,TOMATO,F.A.Q,Kilogram,5.25
14/4/2026,KELANTAN,KOTA BHARU,Borong,TOMATO,F.A.Q,Kilogram,2.18
14/4/2026,KELANTAN,KOTA BHARU,Runcit,TOMATO,F.A.Q,Kilogram,3.43
14/4/2026,KELANTAN,KUALA KRAI,Runcit,TOMATO,F.A.Q,Kilogram,6
14/4/2026,KELANTAN,MACHANG,Runcit,TOMATO,F.A.Q,Kilogram,7
14/4/2026,KELANTAN,PASIR MAS,Runcit,TOMATO,F.A.Q,Kilogram,4.33
14/4/2026,KELANTAN,TANAH MERAH,Runcit,TOMATO,F.A.Q,Kilogram,5.5
14/4/2026,KELANTAN,TUMPAT,Runcit,TOMATO,F.A.Q,Kilogram,4.33
14/4/2026,KELANTAN,MELAKA TENGAH,Borong,TOMATO,F.A.Q,Kilogram,1.5
14/4/2026,KELANTAN,MELAKA TENGAH,Runcit,TOMATO,F.A.Q,Kilogram,2.5
14/4/2026,NEGERI SEMBILAN,JELEBU,Runcit,TOMATO,F.A.Q,Kilogram,5.5
14/4/2026,NEGERI SEMBILAN,JEMPOL,Runcit,TOMATO,F.A.Q,Kilogram,3
14/4/2026,NEGERI SEMBILAN,KUALA PILAH,Runcit,TOMATO,F.A.Q,Kilogram,5
14/4/2026,NEGERI SEMBILAN,PORT DICKSON,Runcit,TOMATO,F.A.Q,Kilogram,2
14/4/2026,NEGERI SEMBILAN,REMBAU,Runcit,TOMATO,F.A.Q,Kilogram,6
14/4/2026,NEGERI SEMBILAN,SEREMBAN,Borong,TOMATO,F.A.Q,Kilogram,3.23
14/4/2026,NEGERI SEMBILAN,SEREMBAN,Runcit,TOMATO,F.A.Q,Kilogram,4.63
14/4/2026,NEGERI SEMBILAN,TAMPIN,Runcit,TOMATO,F.A.Q,Kilogram,2.5
14/4/2026,NEGERI SEMBILAN,CAMERON HIGHLANDS,Ladang,TOMATO,F.A.Q,Kilogram,0.65
